name,dapp_sector,dapp_category,sub_category,is_active,is_multi_chain,governance_type,ownership_status,level_of_decentralisation,research_comments,tags,token_symbol,token_type,website,launch_date,chains,raised_capital,tvl,tvl_ratio,market_cap,circulating_supply,total_supply,price,users,volume,transactions,total_liquidity_usd,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,liquidity_usd,gov_numeric,own_numeric,decent_numeric,governance_score,chain_count,market_cap_norm,users_norm,tvl_norm,market_maturity,volatility_index,liquidity_efficiency,tx_per_user,volume_per_user,market_cap_per_user,has_token,token_type_clean,token_type_primary,is_governance_token,is_utility_token,is_reward_token,is_multi_type_token,is_defi,is_prediction_market,is_rwa,is_ai,is_depin,is_gaming,is_social,activity_signal_count,governance_complete,data_completeness_score,eligible_loose,analysis_eligible,primary_sub_tag,in_primary_cohort,in_secondary_cohort,primary_cohort_id,secondary_cohort_id
Nodesbeat,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://nodesbeat.com,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7141.59,563,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.9459101490553132,0.0,0.036159144582107894,0.0,,93.83333333333333,1190.265,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,Derivatives,False,False,,
PiggyBank,high-risk,Yield Aggregator,Staking,False,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,Staking,,,https://piggybank.longterm.live/,,polygon,0.0,,,0.0,0.0,0.0,,6,0.0,5,0.0,0.0,-2.03285966,-81.89933849,-95.92849896,-95.92849896,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.9459101490553132,0.0,0.036159144582107894,45.964866011666665,,0.8333333333333334,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Staking,False,False,,
Rewardeum,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://Rewardeum.com,,bnb-chain,0.0,,,0.0,0.0,0.0,,6,0.0,0,0.0,0.0,0.63163175,-5.5947189,-2.6934642,-1.86344025,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.9459101490553132,0.0,0.036159144582107894,1.7972091833333337,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,1,True,0.6,False,False,Derivatives,False,False,,
Tewkenaire (ETH),high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://tewkenaire.com/,,ethereum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.9459101490553132,0.0,0.036159144582107894,0.0,,1.5,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
Betero Sports Betting Platform,gambling,Yield Aggregator,"Staking, Yield Optimizer",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Staking, Yield, DeFi",,,https://app.betero.io/,,"bnb-chain,cronos,ethereum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,3,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,1.8,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Staking,False,False,,
Bitfight,gambling,NFT Gaming,"Casino, Play 2 Earn",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Pools, Gambling, Casino, DeFi",,,https://game.bitfight.com/doge-60?sap=SA*NTA1ODgzMTMxNzMyNjk1MzY3OTY0,,playblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,44.0,79885,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,15977.0,8.8,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Casino,False,False,,
Dicether,gambling,Casino,Casino,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://dicether.com/,,ethereum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,232.78,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,0.4,46.556,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,Casino,False,False,,
LuckyChainLottery,gambling,Casino,"Casino, Prediction Market, Lottery",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Casino, Prediction Markets",,,https://luckychainlottery.io/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1592.18,61,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,12.2,318.43600000000004,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,False,False,3,True,0.8,True,False,Casino,False,False,,
Mash,gambling,Prediction Market,Prediction Market,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Campaign/quests; operator selects rewards,"Gambling, Prediction Markets, Sportsbooks",,,https://mash.fun/,,solana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,290.39,22300,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,4460.0,58.077999999999996,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,False,False,3,True,0.8,True,False,Prediction Market,False,False,,
Crypto Bank 30,high-risk,DEX,"AMM DEX, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,“Bank 30” style fixed returns; fully operator controlled,"Staking, DeFi, Play to Earn",,,https://cryptobank30.com/index.html?ref=0x0927528dc52968d09908fA783fF0A89A2E54779d,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,476.0,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,1.6,95.2,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Goldsand,high-risk,Yield Aggregator,"Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,Team-run strategy platform,"Staking, DeFi",GOLD,SPECULATIVE,https://goldsand.fi/,,ethereum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,112971.17,4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,1,0.21666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,0.8,22594.234,0.0,True,SPECULATIVE,SPECULATIVE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Staking,False,False,,
Kimbo Trainer,high-risk,Yield Aggregator,"Farming, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Farming, Yield, DeFi",,,https://KimboTrainer.com,,avalanche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,32.2,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Farming,False,False,,
Oceans Finance,high-risk,Yield Aggregator,"Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Staking, Yield",,,https://bsc.oceans.finance,,bnb-chain,0.0,,,0.0,0.0,983039.6248,,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,1,True,0.6,False,False,Staking,False,False,,
PoWH 3D,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://powh.io/,,ethereum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,0.4,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
U$DT STAKE,high-risk,Yield Aggregator,Staking,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,Staking,,,https://usdtstake.club,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1048.97,28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,5.6,209.794,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Staking,False,False,,
Ultimate Baked Beans,high-risk,Yield Aggregator,Staking,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Staking, DeFi",,,https://ultimate-bakedbeans.app/pioneer?ref=0x8b99d1de5AeEC2Ba03aFB0a429186700F7b99ED4,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,7.2,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Staking,False,False,,
Waterfall Finance,high-risk,Yield Aggregator,"Farming, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Farming, Staking, DeFi, fantom-ecosystem",WATERFALL,SPECULATIVE,https://www.defiwaterfall.com,,arbitrum,0.0,,,0.0,0.0,200.0,,5,0.0,0,0.0,0.0,0.0,0.0,-34.94474216,-66.73649235,35431.0,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,5922.1135390849995,,0.0,0.0,0.0,True,SPECULATIVE,SPECULATIVE,False,False,False,False,True,False,False,False,False,False,False,1,True,0.6,False,False,Farming,False,False,,
genius turtle,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,DeFi,,,https://geniusturtle.net,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10.3,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.791759469228055,0.0,0.03329469746361681,0.0,,1.2,2.06,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,Derivatives,False,False,,
Crypto Knights POL,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://pol.cryptoknights.cloud/,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.94,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,0.0,,2.0,0.235,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,Derivatives,False,False,,
Doomsday Ark,high-risk,NFT Gaming,"Play 2 Earn, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Game ops by studio; no DAO,"Staking, Games, Play to Earn",,,https://www.thedoomsdayark.com,,solana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.46,2161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,0.0,,540.25,0.865,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
Eggs,high-risk,DAO Tooling,DAO Tooling,True,False,NONE,COMPANY_OWNED,CENTRALIZED,Operator-run; no governance,Ethereum Ecosystem,EGGS,SPECULATIVE,https://eggs.care/,,ethereum,0.0,0.0,,0.0,0.0,128728529050.0,1.59e-07,4,0.0,4,0.0,0.97116,-3.68133,4.14791,0.0,0.0,,0.0,0,0.0,0,0.0,1,0.0,1.6094379124341003,0.0,0.02990677560311974,1.4667333333333332,,1.0,0.0,0.0,True,SPECULATIVE,SPECULATIVE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,DAO Tooling,False,False,,
Inu Base,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"gaming, move-to-earn",,,https://inubase.org,,bnb-chain,0.0,,,0.0,0.0,800000.0,,4,0.0,0,0.0,0.0,-1.66610868,4.90921097,3.84583418,4.99285237,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,2.569001033333333,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,1,True,0.6,False,False,Derivatives,False,False,,
OEX Finance,high-risk,Yield Aggregator,"Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Staking, Yield, DeFi",,,https://mftnstake.netlify.app,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,0.0,,9.0,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Staking,False,False,,
Runecoin Network,high-risk,NFT Gaming,Play 2 Earn,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Portal around Rune tokens; app run by team,"Games, Play to Earn",RUNECOIN,SPECULATIVE,https://runecoin.network/,,ton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,95.6,5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,0.0,,1.25,23.9,0.0,True,SPECULATIVE,SPECULATIVE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
StakeBitcoin,high-risk,Yield Aggregator,"Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Staking, Yield, DeFi",,,https://www.stakebitcoin.app/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,32.67,9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.6094379124341003,0.0,0.02990677560311974,0.0,,2.25,8.1675,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Staking,False,False,,
BitUp Game,gambling,NFT Gaming,"Prediction Market, Play 2 Earn",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Prediction Markets, DeFi, Games",,,https://bitup.game/,,playblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18.0,13446,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,4482.0,6.0,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,True,False,3,True,0.8,True,False,Prediction Market,False,False,,
JuicyBet,gambling,NFT Gaming,Play 2 Earn,True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Sports, Games",,,https://juicybet.net,,"base,blast,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,3,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,2.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
BNBCapital,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://bnbcapital.org/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,2.3333333333333335,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
Clock 24,high-risk,DAO Tooling,"DAO Tooling, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Layer 2, Pools, Staking, DeFi, Governance",,,http://cx24.io,,bnb-chain,0.0,,,0.0,0.0,604880.0,,3,0.0,0,0.0,0.0,-1.1428664,-75.15520646,-88.53328038,-95.49027674,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,43.38693833,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,1,True,0.6,False,False,DAO Tooling,False,False,,
CroKing,high-risk,Yield Aggregator,"Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"NFT, Staking, Yield, DeFi",,,https://croking.net/,,cronos,0.0,,,0.0,0.0,1200000.0,,3,0.0,0,0.0,0.0,0.0,-57.77182489,-73.35479541,-10.68034055,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,23.634493475,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,1,True,0.6,False,False,Staking,False,False,,
Doge Floki Coin,high-risk,DAO Tooling,"DAO Tooling, Yield Optimizer",True,False,NONE,COMPANY_OWNED,CENTRALIZED,Marketing/mint portal; no governance,"Yield, memes, doggone-doggerel, bnb-chain-ecosystem, animal-memes, BNB Chain Ecosystem, Meme, Dog-Themed",DOFI,SPECULATIVE,https://dogefloki.site/,,bnb-chain,0.0,0.0,,0.0,0.0,4.2e+17,1.65e-13,3,0.14,2,3.03e-06,-0.3658857,10.25417043,2.50472545,14.79838118,35.80722053,,3.03,0,0.0,0,0.0,1,0.0,1.3862943611198906,0.0,0.02576029435964987,10.621730548333334,,0.6666666666666666,0.04666666666666667,0.0,True,SPECULATIVE,SPECULATIVE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,DAO Tooling,False,False,,
EthPrime,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://ethprime.io,,ethereum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,1,True,0.6,False,False,Derivatives,False,False,,
JOE Miner,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://tokenminer.online/JOEMiner/,,avalanche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,29.666666666666668,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
Movey,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://movey.io/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,0.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,1,True,0.6,False,False,Derivatives,False,False,,
The Fortune Miner,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://tfm.thefortunehunters.pro/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,10.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
wDogecoin,high-risk,Infrastructure,Derivatives,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,,,,https://wdogecoin.net/,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.3862943611198906,0.0,0.02576029435964987,0.0,,2.0,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,2,True,0.7,True,False,Derivatives,False,False,,
BITPREDICTION,gambling,NFT Gaming,"Casino, Prediction Market, Play 2 Earn",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Pools, Gambling, Casino, Games, Play to Earn",,,https://bitprediction.fun/,,playblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,24691,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,12345.5,0.0,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,True,False,2,True,0.7,True,False,Casino,False,False,,
Blockchain Bets,gambling,Casino,Casino,False,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Operator-run casino/bets front-end; no DAO control,"gambling, ethereum-ecosystem, Gambling (GambleFi), Ethereum Ecosystem",,,https://blockchainbets.app,,ethereum,0.0,0.0,,1108359.0,877672966.0,1000000000.0,0.0005714768973,2,1370.6,3,3.39989477,4.07987508,-10.1970376,-34.94995219,-45.8754904,-56.8910041,,3399894.77,1,0.0,0,0.06666666666666667,1,13.918392003264916,1.0986122886681098,0.0,0.2808795009495519,25.33222656166667,0.0,1.5,685.3,554179.5,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,4,True,0.9,True,False,Casino,False,False,,
BvsB,gambling,NFT Gaming,"Casino, Metaverse, Play 2 Earn",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Metaverse, Casino, DeFi, Games",,,https://play.bvsb.io/,,playblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,13485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,6742.5,1.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Casino,False,False,,
Catoff Gaming,gambling,Prediction Market,Prediction Market,True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Gambling, Prediction Markets, Sportsbooks",,,https://esports.catoff.xyz/,,"core,solana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,1.5,0.0,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,False,False,2,True,0.7,True,False,Prediction Market,False,False,,
Rolarian,gambling,Prediction Market,Prediction Market,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Content Creation, Prediction Markets",,,https://rola.ai/,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,66.5,0.0,0.0,False,NONE,NONE,False,False,False,False,False,True,False,False,False,False,False,2,True,0.7,True,False,Prediction Market,False,False,,
Block Rewards,high-risk,Yield Aggregator,Yield Optimizer,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,Yield,,,https://blockrewards.pro,,bnb-chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,5.5,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Yield Optimizer,False,False,,
DRAGONIX,high-risk,Yield Aggregator,Yield Optimizer,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,Yield,,,https://polmatrix.github.io/dragonix/,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,1.0,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Yield Optimizer,False,False,,
Moonshots Farm,high-risk,Yield Aggregator,"Farming, Staking, Yield Optimizer",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Farming, Staking, Yield, fantom-ecosystem",,,https://moonshots.farm,,bnb-chain,0.0,,,0.0,0.0,603000.0,,2,0.0,4,0.0,0.0,0.47918932,-13.48813677,-14.99042665,-22.17662119,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,8.522395654999999,,2.0,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Farming,False,False,,
POL Hives 2024,high-risk,Yield Aggregator,Farming,False,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Farming, Play to Earn",,,https://pol.bnbhive.fun,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,266849.84,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,0.5,133424.92,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Farming,False,False,,
POLKING,high-risk,Yield Aggregator,"Farming, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,,"Pools, Farming, Staking",,,https://polking.io,,polygon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,1.0986122886681098,0.0,0.020414550283791875,0.0,,0.5,0.0,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,2,True,0.7,True,False,Farming,False,False,,
